customerID,risk_score,ensemble_probability,gb_probability,rf_probability,lr_probability,risk_level,monthly_revenue,annual_revenue_risk,tenure_months,contract_type,payment_method,actual_churn,priority_rank,churn_drivers,recommended_action
8785-CJSHH,52.1,0.5211,0.4089,0.6026,0.6791,High,99.8,1197.6,60,Month-to-month,Electronic check,0,1978,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3237-AJGEH,52.1,0.5208,0.3937,0.637,0.6642,High,31.0,372.0,3,Month-to-month,Mailed check,1,1979,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
0311-UNPFF,52.1,0.5214,0.3427,0.659,0.7621,High,88.8,1065.6,26,Month-to-month,Bank transfer (automatic),1,1980,Month-to-month contract | Fiber optic (premium price risk) | Paperless billing,Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
7159-FVYPK,52.1,0.5209,0.4629,0.5537,0.6169,High,69.15,829.8,3,Month-to-month,Bank transfer (automatic),0,1981,Month-to-month contract | New customer (0-12 months) | Paperless billing,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
2956-GGUCQ,52.1,0.5213,0.3661,0.6522,0.7129,High,78.85,946.2,24,Month-to-month,Electronic check,1,1982,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
8849-AYPTR,52.1,0.5211,0.3886,0.6384,0.6764,High,91.25,1095.0,33,Month-to-month,Electronic check,0,1983,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
8160-HOWOX,52.1,0.5208,0.4089,0.5245,0.7953,High,66.85,802.2,7,Month-to-month,Electronic check,0,1984,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6693-FRIRW,52.1,0.5213,0.3738,0.6375,0.7158,High,101.3,1215.6,18,Month-to-month,Credit card (automatic),0,1985,Month-to-month contract | Fiber optic (premium price risk) | High charge ($101/mo),Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
4588-YBNIB,52.0,0.5196,0.4357,0.6615,0.5165,High,19.6,235.2,1,Month-to-month,Mailed check,1,1986,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
0701-RFGFI,52.0,0.5201,0.4155,0.5904,0.676,High,95.4,1144.8,49,Month-to-month,Bank transfer (automatic),0,1987,Month-to-month contract | Fiber optic (premium price risk) | Paperless billing,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
5099-BAILX,52.0,0.5196,0.381,0.6548,0.6631,High,110.75,1329.0,43,Month-to-month,Bank transfer (automatic),1,1988,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
2027-CWDNU,52.0,0.5199,0.3674,0.6766,0.6663,High,85.6,1027.2,18,Month-to-month,Electronic check,0,1989,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1194-HVAIF,52.0,0.5198,0.3645,0.6175,0.7617,High,95.0,1140.0,27,Month-to-month,Credit card (automatic),0,1990,Month-to-month contract | Fiber optic (premium price risk) | High charge ($95/mo),Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
2187-LZGPL,52.0,0.5198,0.4037,0.598,0.6929,High,40.1,481.2,7,Month-to-month,Credit card (automatic),1,1991,Month-to-month contract | New customer (0-12 months) | Paperless billing,Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
6168-YBYNP,51.9,0.5191,0.4431,0.5814,0.6154,High,111.35,1336.2,59,Month-to-month,Electronic check,0,1992,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1818-ESQMW,51.9,0.5185,0.3749,0.6533,0.6754,High,89.2,1070.4,27,Month-to-month,Electronic check,0,1993,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
0601-WZHJF,51.9,0.5192,0.4006,0.5722,0.7363,High,46.35,556.2,14,Month-to-month,Electronic check,1,1994,Month-to-month contract | Manual payment method | Electronic check payment,Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6481-ESCNL,51.9,0.5189,0.3761,0.6056,0.7457,High,100.55,1206.6,29,Month-to-month,Bank transfer (automatic),0,1995,Month-to-month contract | Fiber optic (premium price risk) | High charge ($101/mo),Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
1763-WQFUK,51.9,0.519,0.3709,0.7233,0.5827,High,50.5,606.0,3,Month-to-month,Mailed check,0,1996,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
9281-OFDMF,51.9,0.5195,0.3957,0.5964,0.7135,High,90.7,1088.4,39,Month-to-month,Electronic check,0,1997,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
0365-GXEZS,51.8,0.5184,0.4081,0.6308,0.6257,High,78.2,938.4,18,Month-to-month,Electronic check,0,1998,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3137-LUPIX,51.8,0.5177,0.4101,0.5656,0.715,High,64.4,772.8,4,Month-to-month,Mailed check,0,1999,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
0397-GZBBC,51.8,0.5179,0.3937,0.5902,0.7199,High,93.85,1126.2,59,Month-to-month,Bank transfer (automatic),1,2000,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
5651-YLPRD,51.8,0.5182,0.3946,0.6736,0.5941,High,86.1,1033.2,32,Month-to-month,Electronic check,0,2001,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
3668-QPYBK,51.8,0.5177,0.3972,0.6925,0.557,High,53.85,646.2,2,Month-to-month,Mailed check,1,2002,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6770-XUAGN,51.8,0.5181,0.4828,0.5641,0.5372,High,21.0,252.0,1,Month-to-month,Electronic check,1,2003,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
5404-GGUKR,51.8,0.5182,0.4189,0.5726,0.685,High,51.35,616.2,5,Month-to-month,Electronic check,0,2004,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
9278-VZKCD,51.7,0.5175,0.4053,0.573,0.7146,High,109.1,1309.2,52,Month-to-month,Electronic check,0,2005,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
7989-CHGTL,51.6,0.5164,0.4285,0.6651,0.513,High,19.6,235.2,1,Month-to-month,Mailed check,1,2006,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1785-BPHTP,51.5,0.5154,0.403,0.639,0.6111,High,85.45,1025.4,28,Month-to-month,Electronic check,0,2007,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6259-WJQLC,51.5,0.5148,0.3744,0.6195,0.7087,High,81.1,973.2,32,Month-to-month,Credit card (automatic),0,2008,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
2573-GYRUU,51.5,0.5153,0.3781,0.6087,0.7181,High,91.05,1092.6,48,Month-to-month,Credit card (automatic),0,2009,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
9412-GHEEC,51.5,0.5149,0.3716,0.6466,0.6758,High,104.8,1257.6,40,Month-to-month,Bank transfer (automatic),1,2010,Month-to-month contract | Fiber optic (premium price risk) | High charge ($105/mo),Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
6172-FECYY,51.5,0.5147,0.3952,0.6508,0.609,High,84.5,1014.0,49,Month-to-month,Electronic check,1,2011,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
6581-NQCBA,51.4,0.514,0.3703,0.615,0.7215,High,49.95,599.4,16,Month-to-month,Electronic check,1,2012,Month-to-month contract | Manual payment method | Electronic check payment,Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2452-KDRRH,51.4,0.5136,0.4066,0.5815,0.679,High,101.4,1216.8,67,Month-to-month,Credit card (automatic),0,2013,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
7529-ZDFXI,51.4,0.5142,0.423,0.5762,0.6491,High,89.85,1078.2,57,Month-to-month,Electronic check,0,2014,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2465-BLLEU,51.4,0.5143,0.4285,0.6599,0.5107,High,19.75,237.0,1,Month-to-month,Mailed check,0,2015,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
1452-KIOVK,51.4,0.5143,0.3545,0.6371,0.7297,High,89.1,1069.2,22,Month-to-month,Credit card (automatic),0,2016,Month-to-month contract | Fiber optic (premium price risk) | Paperless billing,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
9112-WSNPU,51.4,0.5143,0.3944,0.6737,0.5751,High,70.55,846.6,35,Month-to-month,Electronic check,0,2017,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2141-RRYGO,51.4,0.5141,0.4088,0.6017,0.6459,High,68.65,823.8,4,Month-to-month,Bank transfer (automatic),1,2018,Month-to-month contract | New customer (0-12 months) | Paperless billing,Send satisfaction survey with direct CSM escalation. Offer annual contract renewal incentive.
7395-IGJOS,51.4,0.5136,0.3559,0.6417,0.7158,High,81.5,978.0,17,Month-to-month,Bank transfer (automatic),1,2019,Month-to-month contract | Fiber optic (premium price risk) | Senior customer,Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
6243-OZGFH,51.3,0.513,0.4036,0.5485,0.7332,High,44.95,539.4,23,Month-to-month,Electronic check,0,2020,Month-to-month contract | Manual payment method | Electronic check payment,Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2911-WDXMV,51.3,0.5125,0.359,0.6308,0.719,High,80.55,966.6,18,Month-to-month,Credit card (automatic),0,2021,Month-to-month contract | Fiber optic (premium price risk) | Paperless billing,Send product walkthrough sequence. Offer free 60-day trial of TechSupport or OnlineSecurity. Schedule check-in call within 5 days.
1541-ETJZO,51.3,0.513,0.4069,0.6385,0.5901,High,62.05,744.6,1,Month-to-month,Mailed check,1,2022,Month-to-month contract | Manual payment method | New customer (0-12 months),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
2856-NNASM,51.3,0.5133,0.36,0.6398,0.7068,High,89.55,1074.6,43,Month-to-month,Mailed check,1,2023,Month-to-month contract | Manual payment method | Fiber optic (premium price risk),Send targeted email offering 10% discount for switching to auto-payment. Personal follow-up call within 3 days if unread.
